assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-7057","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002091"
"asrt-7057","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0473；审核 ekr-002091"
"asrt-7058","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002092"
"asrt-7058","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002092"
"asrt-7058","GEN 35:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0398；审核 ekr-002092"
"asrt-7059","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002093"
"asrt-7059","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002093"
"asrt-7059","GEN 35:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0399；审核 ekr-002093"
"asrt-7060","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002094"
"asrt-7060","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002094"
"asrt-7060","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0516；审核 ekr-002094"
"asrt-7061","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002095"
"asrt-7061","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0057；审核 ekr-002095"
"asrt-7061","1CH 2:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0463；审核 ekr-002095"
"asrt-7062","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002096"
"asrt-7062","GEN 29:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3256；审核 ekr-002096"
"asrt-7062","1CH 5:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2633；审核 ekr-002096"
"asrt-7063","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002097"
"asrt-7063","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0057；审核 ekr-002097"
"asrt-7063","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3317；审核 ekr-002097"
"asrt-7064","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002098"
"asrt-7064","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002098"
"asrt-7064","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1900；审核 ekr-002098"
"asrt-7065","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002099"
"asrt-7065","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002099"
"asrt-7065","GEN 35:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0400；审核 ekr-002099"
"asrt-7066","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002100"
"asrt-7066","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3257；审核 ekr-002100"
"asrt-7066","GEN 30:20","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2864；审核 ekr-002100"
"asrt-7067","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002101"
"asrt-7067","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002101"
"asrt-7067","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0517；审核 ekr-002101"
"asrt-7068","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002102"
"asrt-7068","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0057；审核 ekr-002102"
"asrt-7068","1CH 2:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0464；审核 ekr-002102"
"asrt-7069","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002103"
"asrt-7069","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002103"
"asrt-7069","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2486；审核 ekr-002103"
"asrt-7070","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002104"
"asrt-7070","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002104"
"asrt-7070","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1901；审核 ekr-002104"
"asrt-7071","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002105"
"asrt-7071","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0058；审核 ekr-002105"
"asrt-7071","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0434；审核 ekr-002105"
"asrt-7072","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002106"
"asrt-7072","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002106"
"asrt-7072","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1902；审核 ekr-002106"
"asrt-7073","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002107"
"asrt-7073","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002107"
"asrt-7073","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0518；审核 ekr-002107"
"asrt-7074","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002108"
"asrt-7074","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0058；审核 ekr-002108"
"asrt-7074","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0435；审核 ekr-002108"
"asrt-7075","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002109"
"asrt-7075","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002109"
"asrt-7075","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0513；审核 ekr-002109"
"asrt-7076","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002110"
"asrt-7076","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3257；审核 ekr-002110"
"asrt-7076","GEN 30:20","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2863；审核 ekr-002110"
"asrt-7077","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002111"
"asrt-7077","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002111"
"asrt-7077","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2484；审核 ekr-002111"
"asrt-7078","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002112"
"asrt-7078","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002112"
"asrt-7078","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0514；审核 ekr-002112"
"asrt-7079","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002113"
"asrt-7079","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002113"
"asrt-7079","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1899；审核 ekr-002113"
"asrt-7080","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002114"
"asrt-7080","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002114"
"asrt-7080","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0397；审核 ekr-002114"
"asrt-7081","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002115"
"asrt-7081","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002115"
"asrt-7081","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0515；审核 ekr-002115"
"asrt-7082","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002116"
"asrt-7082","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002116"
"asrt-7082","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2485；审核 ekr-002116"
"asrt-7083","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002117"
"asrt-7083","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002117"
"asrt-7083","EXO 6:20","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3325；审核 ekr-002117"
"asrt-7084","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002118"
"asrt-7084","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002118"
"asrt-7084","1CH 23:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0472；审核 ekr-002118"
"asrt-7085","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002119"
"asrt-7085","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0059；审核 ekr-002119"
"asrt-7085","GEN 30:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0457；审核 ekr-002119"
"asrt-7086","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002120"
"asrt-7086","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002120"
"asrt-7086","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0473；审核 ekr-002120"
"asrt-7087","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002121"
"asrt-7087","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002121"
"asrt-7087","GEN 35:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0398；审核 ekr-002121"
"asrt-7088","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002122"
"asrt-7088","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002122"
"asrt-7088","GEN 35:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0399；审核 ekr-002122"
"asrt-7089","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002123"
"asrt-7089","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002123"
"asrt-7089","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0516；审核 ekr-002123"
"asrt-7090","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002124"
"asrt-7090","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0057；审核 ekr-002124"
"asrt-7090","1CH 2:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0463；审核 ekr-002124"
"asrt-7091","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002125"
"asrt-7091","GEN 29:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3256；审核 ekr-002125"
"asrt-7091","1CH 5:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2633；审核 ekr-002125"
"asrt-7092","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0387；审核 ekr-002126"
"asrt-7092","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0057；审核 ekr-002126"
"asrt-7092","GEN 29:35","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3317；审核 ekr-002126"
